,Unnamed: 0,Incident_Num,Incident_Type,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender,date,count,race_weights,pop,weight_count
8845,9262,39306,1,East,GEORGE,G3,2779,18897,White,Male,2019-01-01 07:20:00,1.0,0.68,512.499,0.0019512233194601354
8936,9359,39407,1,North,LINCOLN,L2,1665,18916,White,Male,2019-01-03 13:01:00,1.0,0.68,512.499,0.0019512233194601354
8937,9360,39483,1,North,NORA,N3,2203,18924,White,Male,2019-01-05 18:05:00,1.0,0.68,512.499,0.0019512233194601354
8939,9362,39487,1,South,OCEAN,O3,1655,18927,Asian,Male,2019-01-06 01:55:00,1.0,0.151,113.805,0.008786960151135713
8940,9363,39487,1,South,OCEAN,O3,1655,18928,Asian,Male,2019-01-06 01:55:00,1.0,0.151,113.805,0.008786960151135713
8944,9367,39807,1,East,EDWARD,E1,2780,18999,White,Male,2019-01-13 16:01:00,1.0,0.68,512.499,0.0019512233194601354
8945,9368,39849,1,East,GEORGE,G1,1443,1213,White,Male,2019-01-11 12:59:00,1.0,0.68,512.499,0.0019512233194601354
8947,9370,39427,1,West,DAVID,D2,1168,18920,White,Male,2019-01-03 22:27:00,1.0,0.68,512.499,0.0019512233194601354
8948,9371,39792,1,North,UNION,U2,2188,18995,Black or African American,Female,2019-01-12 20:17:00,1.0,0.07,52.757,0.018954830638588244
8949,9372,39793,1,North,UNION,U2,1776,18995,Black or African American,Female,2019-01-12 20:17:00,1.0,0.07,52.757,0.018954830638588244
8950,9373,39655,1,East,EDWARD,E2,1143,18967,White,Female,2019-01-09 19:20:00,1.0,0.68,512.499,0.0019512233194601354
8951,9374,39761,1,South,SAM,S2,1110,18981,Hispanic or Latino,Male,2019-01-11 18:34:00,1.0,0.066,49.743,0.020103331121966907
8952,9375,39784,1,South,SAM,S2,1698,18981,Hispanic or Latino,Male,2019-01-11 18:33:00,1.0,0.066,49.743,0.020103331121966907
8953,9376,39556,1,West,QUEEN,Q2,2102,18943,White,Male,2019-01-07 02:56:00,1.0,0.68,512.499,0.0019512233194601354
8954,9377,39484,1,South,OCEAN,O1,2342,18925,Black or African American,Male,2019-01-05 19:58:00,1.0,0.07,52.757,0.018954830638588244
8955,9378,39485,1,South,OCEAN,O1,1235,18925,Black or African American,Male,2019-01-05 18:57:00,1.0,0.07,52.757,0.018954830638588244
8957,9380,40001,1,East,GEORGE,G2,1815,12734,Black or African American,Male,2019-01-12 18:53:00,1.0,0.07,52.757,0.018954830638588244
8958,9381,39687,1,South,OCEAN,O1,1692,18973,White,Male,2019-01-10 09:15:00,1.0,0.68,512.499,0.0019512233194601354
8961,9384,40089,3,West,QUEEN,Q2,2360,16182,Black or African American,Female,2019-01-19 15:50:00,1.0,0.07,52.757,0.018954830638588244
8962,9385,39654,1,West,KING,K3,2438,18966,White,Female,2019-01-09 21:20:00,1.0,0.68,512.499,0.0019512233194601354
8963,9386,39605,1,West,DAVID,D1,2099,18960,White,Female,2019-01-09 02:33:00,1.0,0.68,512.499,0.0019512233194601354
8964,9387,39613,1,West,DAVID,D1,5060,18960,White,Female,2019-01-09 02:33:00,1.0,0.68,512.499,0.0019512233194601354
8965,9388,39603,1,West,DAVID,D1,1725,18959,White,Female,2019-01-09 02:33:00,1.0,0.68,512.499,0.0019512233194601354
8968,9392,39897,1,North,BOY,B3,2399,19024,White,Male,2019-01-15 14:42:00,1.0,0.68,512.499,0.0019512233194601354
8969,9393,40007,1,East,EDWARD,E1,4869,19046,White,Male,2019-01-17 21:33:00,1.0,0.68,512.499,0.0019512233194601354
8970,9394,40068,1,East,CHARLIE,C1,1143,10453,White,Female,2019-01-18 22:08:00,1.0,0.68,512.499,0.0019512233194601354
8971,9395,40218,1,West,QUEEN,Q3,2448,19103,White,Male,2019-01-24 03:42:00,1.0,0.68,512.499,0.0019512233194601354
8972,9400,39945,1,North,LINCOLN,L2,2783,19030,White,Male,2019-01-16 14:13:00,1.0,0.68,512.499,0.0019512233194601354
8973,9401,40087,1,North,NORA,N1,2237,19067,White,Male,2019-01-19 12:28:00,1.0,0.68,512.499,0.0019512233194601354
8974,9402,39751,1,West,KING,K3,2360,15026,White,Male,2019-01-11 14:58:00,1.0,0.68,512.499,0.0019512233194601354
8975,9403,39746,1,West,KING,K3,2359,15026,White,Male,2019-01-11 15:01:00,1.0,0.68,512.499,0.0019512233194601354
8977,9405,39304,2,West,MARY,M3,2178,18896,White,Male,2019-01-01 06:23:00,1.0,0.68,512.499,0.0019512233194601354
8978,9406,39303,2,West,MARY,M3,1896,18896,White,Male,2019-01-01 06:45:00,1.0,0.68,512.499,0.0019512233194601354
8979,9407,39818,1,West,DAVID,D1,2109,19001,Black or African American,Male,2019-01-14 00:59:00,1.0,0.07,52.757,0.018954830638588244
8980,9408,39859,1,West,MARY,M3,2185,16504,Black or African American,Female,2019-01-14 22:49:00,1.0,0.07,52.757,0.018954830638588244
8981,9409,39858,1,West,MARY,M3,490,16505,Black or African American,Female,2019-01-14 22:49:00,1.0,0.07,52.757,0.018954830638588244
8982,9410,40238,1,North,UNION,U1,2783,19104,White,Male,2019-01-24 11:55:00,1.0,0.68,512.499,0.0019512233194601354
8983,9411,40239,1,North,UNION,U1,2458,19104,White,Male,2019-01-24 11:55:00,1.0,0.68,512.499,0.0019512233194601354
8984,9412,40240,1,North,UNION,U1,2141,19104,White,Male,2019-01-24 11:50:00,1.0,0.68,512.499,0.0019512233194601354
8985,9413,40269,1,East,EDWARD,E1,5062,18271,White,Male,2019-01-25 03:59:00,1.0,0.68,512.499,0.0019512233194601354
8986,9414,40270,1,East,EDWARD,E1,2779,18271,White,Male,2019-01-25 03:59:00,1.0,0.68,512.499,0.0019512233194601354
8987,9416,40254,1,North,NORA,N3,1865,19106,White,Male,2019-01-25 00:05:00,1.0,0.68,512.499,0.0019512233194601354
8992,9422,40405,1,East,CHARLIE,C1,4742,19133,White,Male,2019-01-29 07:11:00,1.0,0.68,512.499,0.0019512233194601354
8993,9423,40405,1,East,CHARLIE,C1,4742,19135,White,Male,2019-01-29 07:11:00,1.0,0.68,512.499,0.0019512233194601354
8996,9426,39555,2,West,KING,K2,2358,5246,White,Male,2019-01-07 16:16:00,1.0,0.68,512.499,0.0019512233194601354
8997,9427,39382,2,North,UNION,U3,827,18911,Asian,Female,2019-01-02 21:40:00,1.0,0.151,113.805,0.008786960151135713
8998,9428,39377,1,North,UNION,U3,2300,18911,Asian,Female,2019-01-02 22:10:00,1.0,0.151,113.805,0.008786960151135713
8999,9429,40071,1,South,OCEAN,O1,5072,12110,Hispanic or Latino,Male,2019-01-19 04:05:00,1.0,0.066,49.743,0.020103331121966907
9000,9430,40134,1,West,MARY,M3,1738,12833,Black or African American,Male,2019-01-22 00:30:00,1.0,0.07,52.757,0.018954830638588244
9001,9431,40135,1,West,MARY,M3,1881,12833,Black or African American,Male,2019-01-22 00:18:00,1.0,0.07,52.757,0.018954830638588244
9002,9432,40136,1,West,MARY,M3,1604,12833,Black or African American,Male,2019-01-22 00:39:00,1.0,0.07,52.757,0.018954830638588244
9003,9433,40101,1,West,QUEEN,Q3,2308,19070,White,Female,2019-01-19 21:10:00,1.0,0.68,512.499,0.0019512233194601354
9004,9434,40099,1,West,QUEEN,Q3,1867,19069,White,Female,2019-01-19 21:10:00,1.0,0.68,512.499,0.0019512233194601354
9005,9435,40103,1,West,QUEEN,Q3,4759,19070,White,Female,2019-01-19 21:10:00,1.0,0.68,512.499,0.0019512233194601354
9006,9436,40137,2,North,BOY,B2,1642,19079,White,Male,2019-01-22 00:35:00,1.0,0.68,512.499,0.0019512233194601354
9007,9437,40082,2,West,DAVID,D1,2342,19061,White,Male,2019-01-19 11:22:00,1.0,0.68,512.499,0.0019512233194601354
9008,9438,40081,1,West,DAVID,D2,600,19061,White,Male,2019-01-19 11:00:00,1.0,0.68,512.499,0.0019512233194601354
9009,9439,40083,1,West,DAVID,D2,411,19061,White,Male,2019-01-19 11:30:00,1.0,0.68,512.499,0.0019512233194601354
9010,9440,40084,1,West,DAVID,D1,1845,19061,White,Male,2019-01-19 11:22:00,1.0,0.68,512.499,0.0019512233194601354
9011,9441,40085,1,West,DAVID,D1,1732,19061,White,Male,2019-01-19 11:22:00,1.0,0.68,512.499,0.0019512233194601354
9012,9442,40086,1,West,DAVID,D2,2314,19061,White,Male,2019-01-19 11:22:00,1.0,0.68,512.499,0.0019512233194601354
9013,9443,39902,2,West,KING,K2,2017,19025,White,Female,2019-01-15 14:48:00,1.0,0.68,512.499,0.0019512233194601354
9014,9444,39901,2,West,KING,K2,1677,19025,White,Female,2019-01-15 14:48:00,1.0,0.68,512.499,0.0019512233194601354
9015,9445,39899,2,West,KING,K2,1636,19025,White,Female,2019-01-15 14:48:00,1.0,0.68,512.499,0.0019512233194601354
9016,9446,40301,1,South,OCEAN,O1,1788,19120,White,Male,2019-01-26 11:00:00,1.0,0.68,512.499,0.0019512233194601354
9017,9447,40301,1,South,OCEAN,O1,1788,7364,White,Male,2019-01-26 11:00:00,1.0,0.68,512.499,0.0019512233194601354
9018,9448,39740,2,East,GEORGE,G1,2781,1213,White,Male,2019-01-11 12:55:00,1.0,0.68,512.499,0.0019512233194601354
9019,9449,39747,2,East,GEORGE,G1,5019,1213,White,Male,2019-01-11 12:53:00,1.0,0.68,512.499,0.0019512233194601354
9020,9450,39748,2,East,GEORGE,G1,1876,1213,White,Male,2019-01-11 12:53:00,1.0,0.68,512.499,0.0019512233194601354
9023,9453,40332,1,West,DAVID,D2,2099,19126,White,Male,2019-01-27 00:48:00,1.0,0.68,512.499,0.0019512233194601354
9024,9454,40336,1,West,DAVID,D2,5060,19126,White,Male,2019-01-27 00:50:00,1.0,0.68,512.499,0.0019512233194601354
9025,9455,40333,1,West,KING,K2,2159,19127,White,Female,2019-01-28 02:15:00,1.0,0.68,512.499,0.0019512233194601354
9026,9456,40335,1,West,KING,K2,1768,19127,White,Female,2019-01-28 02:17:00,1.0,0.68,512.499,0.0019512233194601354
9027,9457,40534,1,North,NORA,N3,1588,19173,White,Male,2019-02-01 14:35:00,1.0,0.68,512.499,0.0019512233194601354
9028,9458,40567,1,East,EDWARD,E1,2178,6342,White,Male,2019-02-03 05:01:00,1.0,0.68,512.499,0.0019512233194601354
9030,9460,39391,2,West,KING,K3,4760,11576,Black or African American,Male,2019-01-03 03:15:00,1.0,0.07,52.757,0.018954830638588244
9031,9461,39392,2,West,KING,K3,2364,11576,Black or African American,Male,2019-01-03 03:15:00,1.0,0.07,52.757,0.018954830638588244
9032,9462,39481,2,West,MARY,M1,2320,17923,Black or African American,Male,2019-01-05 12:25:00,1.0,0.07,52.757,0.018954830638588244
9033,9463,39476,1,West,MARY,M1,2243,17923,Black or African American,Male,2019-01-05 12:18:00,1.0,0.07,52.757,0.018954830638588244
9034,9464,39790,2,East,GEORGE,G2,1524,12734,Black or African American,Male,2019-01-12 17:30:00,1.0,0.07,52.757,0.018954830638588244
9035,9465,39789,1,East,GEORGE,G2,1878,12734,Black or African American,Male,2019-01-12 17:22:00,1.0,0.07,52.757,0.018954830638588244
9036,9466,39788,1,East,GEORGE,G2,2296,12734,Black or African American,Male,2019-01-12 15:56:00,1.0,0.07,52.757,0.018954830638588244
9037,9467,39800,1,East,GEORGE,G2,2780,12734,Black or African American,Male,2019-01-12 18:50:00,1.0,0.07,52.757,0.018954830638588244
9038,9468,39804,1,East,GEORGE,G2,1443,12734,Black or African American,Male,2019-01-12 17:26:00,1.0,0.07,52.757,0.018954830638588244
9039,9469,40697,1,East,EDWARD,E1,2153,19214,Asian,Male,2019-02-06 20:45:00,1.0,0.151,113.805,0.008786960151135713
9040,9470,40550,1,South,SAM,S3,4920,19179,White,Male,2019-02-01 23:15:00,1.0,0.68,512.499,0.0019512233194601354
9041,9471,40456,1,West,DAVID,D3,1604,19155,White,Male,2019-01-30 22:13:00,1.0,0.68,512.499,0.0019512233194601354
9042,9472,40354,2,North,UNION,U1,2133,19128,Hispanic or Latino,Male,2019-01-28 04:28:00,1.0,0.066,49.743,0.020103331121966907
9045,9475,40452,1,Southwest,FRANK,F2,1521,8237,Hispanic or Latino,Male,2019-01-30 13:45:00,1.0,0.066,49.743,0.020103331121966907
9050,9480,40846,1,South,OCEAN,O3,1235,18333,White,Female,2019-02-14 02:00:00,1.0,0.68,512.499,0.0019512233194601354
9051,9481,40681,1,East,EDWARD,E2,1443,19208,White,Male,2019-02-06 11:49:00,1.0,0.68,512.499,0.0019512233194601354
9052,9482,40746,1,South,ROBERT,R2,1809,19226,White,Female,2019-02-07 20:10:00,1.0,0.68,512.499,0.0019512233194601354
9053,9483,40366,2,South,OCEAN,O1,2381,19131,White,Male,2019-01-26 22:00:00,1.0,0.68,512.499,0.0019512233194601354
9054,9484,40328,2,South,OCEAN,O1,1576,19125,White,Female,2019-01-26 22:30:00,1.0,0.68,512.499,0.0019512233194601354
9055,9485,40422,2,South,OCEAN,O1,4765,19142,White,Female,2019-01-26 22:01:00,1.0,0.68,512.499,0.0019512233194601354
9056,9486,40453,2,South,OCEAN,O1,1150,17618,Black or African American,Male,2019-01-26 22:01:00,1.0,0.07,52.757,0.018954830638588244
9057,9487,40503,2,South,OCEAN,O1,2184,19142,White,Female,2019-01-26 22:01:00,1.0,0.68,512.499,0.0019512233194601354
9058,9492,40598,1,West,QUEEN,Q3,1604,19190,White,Female,2019-02-04 22:00:00,1.0,0.68,512.499,0.0019512233194601354
9059,9493,40599,1,West,QUEEN,Q3,1638,19190,White,Female,2019-02-04 21:57:00,1.0,0.68,512.499,0.0019512233194601354
9060,9494,40602,1,West,KING,K3,2438,2775,White,Female,2019-02-04 23:03:00,1.0,0.68,512.499,0.0019512233194601354
9061,9495,40607,1,West,KING,K3,1168,2775,White,Female,2019-02-04 23:03:00,1.0,0.68,512.499,0.0019512233194601354
9062,9496,40608,1,West,KING,K3,1889,2775,White,Female,2019-02-04 23:03:00,1.0,0.68,512.499,0.0019512233194601354
9063,9497,40630,1,West,KING,K2,1889,19202,White,Male,2019-02-05 20:16:00,1.0,0.68,512.499,0.0019512233194601354
9064,9498,40632,1,West,KING,K2,1750,19202,White,Male,2019-02-05 20:16:00,1.0,0.68,512.499,0.0019512233194601354
9065,9499,40936,1,North,LINCOLN,L3,2309,12482,White,Male,2019-02-16 13:47:00,1.0,0.68,512.499,0.0019512233194601354
9066,9500,40915,1,North,LINCOLN,L1,2188,19286,Black or African American,Male,2019-02-15 21:03:00,1.0,0.07,52.757,0.018954830638588244
9077,9511,39741,1,West,MARY,M3,1524,12792,White,Female,2019-01-11 13:20:00,1.0,0.68,512.499,0.0019512233194601354
9078,9512,39749,1,West,MARY,M3,1697,14068,White,Female,2019-01-11 13:33:00,1.0,0.68,512.499,0.0019512233194601354
9080,9514,40859,1,West,DAVID,D3,2099,19266,White,Male,2019-02-14 02:24:00,1.0,0.68,512.499,0.0019512233194601354
9081,9515,40855,1,West,DAVID,D3,2351,19265,White,Male,2019-02-14 02:24:00,1.0,0.68,512.499,0.0019512233194601354
9082,9516,40857,1,West,DAVID,D3,2343,19265,White,Male,2019-02-14 02:24:00,1.0,0.68,512.499,0.0019512233194601354
9083,9517,40858,1,West,DAVID,D3,1881,19266,White,Male,2019-02-14 02:24:00,1.0,0.68,512.499,0.0019512233194601354
9084,9518,40861,1,West,DAVID,D3,1738,19266,White,Male,2019-02-14 00:24:00,1.0,0.68,512.499,0.0019512233194601354
9085,9519,40866,1,West,DAVID,D3,2191,19266,White,Male,2019-02-14 02:24:00,1.0,0.68,512.499,0.0019512233194601354
9087,9521,40772,1,West,KING,K3,1889,11301,Asian,Female,2019-02-08 23:05:00,1.0,0.151,113.805,0.008786960151135713
9088,9522,40775,1,West,KING,K3,1750,11301,Asian,Female,2019-02-08 23:04:00,1.0,0.151,113.805,0.008786960151135713
9089,9523,40778,1,West,KING,K3,2438,11301,Asian,Female,2019-02-08 23:04:00,1.0,0.151,113.805,0.008786960151135713
9090,9524,40981,1,North,JOHN,J1,2362,19303,White,Male,2019-02-19 02:08:00,1.0,0.68,512.499,0.0019512233194601354
9091,9525,40280,1,West,QUEEN,Q3,2150,19114,Black or African American,Male,2019-01-25 14:04:00,1.0,0.07,52.757,0.018954830638588244
9092,9526,40281,1,West,QUEEN,Q3,2195,19114,Black or African American,Male,2019-01-25 14:00:00,1.0,0.07,52.757,0.018954830638588244
9093,9527,40555,1,North,BOY,B2,2344,13229,Black or African American,Male,2019-02-02 11:00:00,1.0,0.07,52.757,0.018954830638588244
9094,9528,40558,1,North,BOY,B2,2470,13229,Black or African American,Male,2019-02-02 11:00:00,1.0,0.07,52.757,0.018954830638588244
9095,9529,40559,1,North,BOY,B2,237,13229,Black or African American,Male,2019-02-02 10:00:00,1.0,0.07,52.757,0.018954830638588244
9097,9531,41054,1,North,BOY,B2,2313,19313,White,Male,2019-02-20 22:57:00,1.0,0.68,512.499,0.0019512233194601354
9098,9532,40329,1,West,DAVID,D2,2219,19124,White,Male,2019-01-27 17:35:00,1.0,0.68,512.499,0.0019512233194601354
9099,9533,40828,1,North,BOY,B2,1865,19257,White,Female,2019-02-12 20:54:00,1.0,0.68,512.499,0.0019512233194601354
9100,9534,40958,1,Southwest,WILLIAM,W1,2019,19296,White,Female,2019-02-17 13:08:00,1.0,0.68,512.499,0.0019512233194601354
9104,9538,40696,1,West,MARY,M2,1232,19213,Black or African American,Male,2019-02-06 20:05:00,1.0,0.07,52.757,0.018954830638588244
9105,9539,40914,1,West,KING,K3,1828,1120,Black or African American,Male,2019-02-15 22:23:00,1.0,0.07,52.757,0.018954830638588244
9106,9540,40963,1,Southwest,WILLIAM,W3,124,16707,Black or African American,Female,2019-02-18 00:05:00,1.0,0.07,52.757,0.018954830638588244
9107,9541,40056,2,West,DAVID,D2,2448,19057,White,Male,2019-01-18 22:27:00,1.0,0.68,512.499,0.0019512233194601354
9108,9542,40059,2,West,DAVID,D2,2445,19058,White,Male,2019-01-18 22:27:00,1.0,0.68,512.499,0.0019512233194601354
9109,9544,40557,1,East,EDWARD,E1,2128,19180,Black or African American,Female,2019-02-02 01:15:00,1.0,0.07,52.757,0.018954830638588244
9110,9545,40938,1,South,OCEAN,O1,1838,19289,Black or African American,Female,2019-02-16 14:40:00,1.0,0.07,52.757,0.018954830638588244
9111,9546,40939,1,South,OCEAN,O1,2152,19289,Black or African American,Female,2019-02-16 14:40:00,1.0,0.07,52.757,0.018954830638588244
9112,9547,40743,2,East,EDWARD,E3,5060,19224,White,Male,2019-02-07 16:15:00,1.0,0.68,512.499,0.0019512233194601354
9113,9548,41123,1,North,BOY,B2,1608,19329,Black or African American,Male,2019-02-22 20:22:00,1.0,0.07,52.757,0.018954830638588244
9114,9549,41125,1,North,BOY,B2,1665,19328,Black or African American,Male,2019-02-22 20:20:00,1.0,0.07,52.757,0.018954830638588244
9115,9550,41188,1,North,BOY,B3,2229,17679,White,Female,2019-02-25 15:30:00,1.0,0.68,512.499,0.0019512233194601354
9116,9551,41189,1,North,BOY,B3,2454,17679,White,Female,2019-02-25 15:54:00,1.0,0.68,512.499,0.0019512233194601354
9117,9552,41192,1,North,BOY,B3,1612,17679,White,Female,2019-02-25 15:54:00,1.0,0.68,512.499,0.0019512233194601354
9120,9555,40880,1,East,GEORGE,G3,1637,19273,Black or African American,Male,2019-02-14 14:00:00,1.0,0.07,52.757,0.018954830638588244
9121,9556,40926,1,West,DAVID,D1,1769,19288,White,Male,2019-02-16 05:45:00,1.0,0.68,512.499,0.0019512233194601354
9122,9557,41232,1,North,LINCOLN,L3,2229,2443,White,Female,2019-02-26 17:17:00,1.0,0.68,512.499,0.0019512233194601354
9123,9558,41297,1,North,UNION,U1,1665,19378,Asian,Male,2019-02-28 08:00:00,1.0,0.151,113.805,0.008786960151135713
9125,9560,40816,2,East,GEORGE,G1,1750,19251,White,Not Specified,2019-02-11 21:35:00,1.0,0.68,512.499,0.0019512233194601354
9126,9561,40818,2,East,GEORGE,G1,1889,19251,White,Not Specified,2019-02-11 21:39:00,1.0,0.68,512.499,0.0019512233194601354
9127,9562,40979,1,South,SAM,S2,1655,19301,Black or African American,Male,2019-02-19 22:18:00,1.0,0.07,52.757,0.018954830638588244
9128,9563,41152,1,Southwest,FRANK,F2,2451,19337,White,Male,2019-02-24 05:21:00,1.0,0.68,512.499,0.0019512233194601354
9129,9564,41155,1,Southwest,FRANK,F2,872,19339,Hispanic or Latino,Male,2019-02-24 05:29:00,1.0,0.066,49.743,0.020103331121966907
9132,9567,41567,1,East,CHARLIE,C1,5020,19442,American Indian/Alaska Native,Male,2019-03-08 00:10:00,1.0,0.006,4.522,0.22114108801415303
9133,9568,40953,1,South,SAM,S3,1265,19294,Black or African American,Male,2019-02-16 22:00:00,1.0,0.07,52.757,0.018954830638588244
9134,9569,40953,1,South,SAM,S3,1265,19295,Black or African American,Female,2019-02-16 22:00:00,1.0,0.07,52.757,0.018954830638588244
9150,9586,41355,1,South,ROBERT,R1,1110,19392,Asian,Male,2019-03-01 07:45:00,1.0,0.151,113.805,0.008786960151135713
9152,9590,41265,1,East,EDWARD,E1,1120,19388,Black or African American,Female,2019-02-27 15:30:00,1.0,0.07,52.757,0.018954830638588244
9153,9591,40808,1,West,DAVID,D1,1682,19250,Black or African American,Male,2019-02-11 15:01:00,1.0,0.07,52.757,0.018954830638588244
9154,9592,40809,1,West,DAVID,D1,1814,19250,Black or African American,Male,2019-02-11 15:01:00,1.0,0.07,52.757,0.018954830638588244
9155,9593,41127,2,South,OCEAN,O1,2143,19327,White,Male,2019-02-22 19:27:00,1.0,0.68,512.499,0.0019512233194601354
9156,9594,41124,2,South,OCEAN,O1,2422,19327,White,Male,2019-02-22 19:27:00,1.0,0.68,512.499,0.0019512233194601354
9157,9595,41193,2,East,GEORGE,G2,2781,19333,White,Male,2019-02-23 18:10:00,1.0,0.68,512.499,0.0019512233194601354
9158,9596,41293,2,East,GEORGE,G2,2780,19333,White,Male,2019-02-23 18:43:00,1.0,0.68,512.499,0.0019512233194601354
9159,9597,41589,1,North,NORA,N3,2095,19446,White,Female,2019-03-08 16:30:00,1.0,0.68,512.499,0.0019512233194601354
9160,9598,40771,1,North,JOHN,J2,1608,19232,Hispanic or Latino,Male,2019-02-08 17:50:00,1.0,0.066,49.743,0.020103331121966907
9161,9599,40650,1,North,BOY,B1,2232,19205,White,Male,2019-02-06 01:56:00,1.0,0.68,512.499,0.0019512233194601354
9162,9600,40560,1,East,EDWARD,E1,5018,19180,Black or African American,Female,2019-02-02 13:01:00,1.0,0.07,52.757,0.018954830638588244
9163,9601,40560,1,East,EDWARD,E1,5018,19181,Black or African American,Male,2019-02-02 13:01:00,1.0,0.07,52.757,0.018954830638588244
9164,9602,40560,1,East,EDWARD,E1,5018,19182,Black or African American,Female,2019-02-02 13:01:00,1.0,0.07,52.757,0.018954830638588244
9165,9603,40009,1,East,EDWARD,E2,869,18967,White,Female,2019-01-09 21:46:00,1.0,0.68,512.499,0.0019512233194601354
9168,9606,41049,1,South,SAM,S3,2423,17825,Asian,Female,2019-02-20 18:58:00,1.0,0.151,113.805,0.008786960151135713
9169,9607,41074,1,West,MARY,M1,456,18880,Black or African American,Male,2019-02-21 13:19:00,1.0,0.07,52.757,0.018954830638588244
9174,9612,41803,1,East,CHARLIE,C2,2153,19466,White,Male,2019-03-14 02:10:00,1.0,0.68,512.499,0.0019512233194601354
9175,9613,41270,2,Southwest,FRANK,F1,1751,14938,Nat Hawaiian/Oth Pac Islander,Male,2019-02-27 14:08:00,1.0,0.003,2.261,0.44228217602830605
9176,9614,41262,2,Southwest,FRANK,F1,5033,14938,Nat Hawaiian/Oth Pac Islander,Male,2019-02-27 14:08:00,1.0,0.003,2.261,0.44228217602830605
9177,9615,41165,2,West,KING,K3,2161,19341,Black or African American,Male,2019-02-24 13:45:00,1.0,0.07,52.757,0.018954830638588244
9178,9617,41638,1,West,KING,K2,2445,19457,White,Female,2019-03-10 03:15:00,1.0,0.68,512.499,0.0019512233194601354
9179,9618,41911,1,West,KING,K1,277,19491,White,Male,2019-03-15 11:30:00,1.0,0.68,512.499,0.0019512233194601354
9180,9619,41357,1,South,OCEAN,O1,1110,19393,White,Male,2019-03-02 16:21:00,1.0,0.68,512.499,0.0019512233194601354
9181,9620,41360,1,South,OCEAN,O1,1825,19393,White,Male,2019-03-02 16:21:00,1.0,0.68,512.499,0.0019512233194601354
9182,9621,41726,1,West,MARY,M3,1604,18214,White,Male,2019-03-12 21:46:00,1.0,0.68,512.499,0.0019512233194601354
9183,9622,40971,2,West,DAVID,D3,4883,3562,White,Male,2019-02-18 13:55:00,1.0,0.68,512.499,0.0019512233194601354
9184,9623,41620,1,North,UNION,U1,1665,1282,White,Male,2019-03-09 15:00:00,1.0,0.68,512.499,0.0019512233194601354
9185,9624,41622,1,North,UNION,U1,2146,1282,White,Male,2019-03-09 13:04:00,1.0,0.68,512.499,0.0019512233194601354
9186,9625,41823,1,West,KING,K1,444,19491,White,Male,2019-03-15 11:16:00,1.0,0.68,512.499,0.0019512233194601354
9187,9626,41992,3,East,EDWARD,E1,2153,19519,Asian,Male,2019-03-19 21:20:00,1.0,0.151,113.805,0.008786960151135713
9188,9627,41995,3,East,EDWARD,E1,1812,19519,Asian,Male,2019-03-19 21:20:00,1.0,0.151,113.805,0.008786960151135713
9189,9628,42001,3,East,EDWARD,E1,4745,19519,Asian,Male,2019-03-19 21:20:00,1.0,0.151,113.805,0.008786960151135713
9190,9629,42291,1,East,EDWARD,E1,1199,19519,Asian,Male,2019-03-19 21:20:00,1.0,0.151,113.805,0.008786960151135713
9191,9630,41878,1,West,KING,K2,2109,19504,Black or African American,Male,2019-03-17 20:30:00,1.0,0.07,52.757,0.018954830638588244
9192,9631,41877,1,West,KING,K1,1604,19504,Black or African American,Male,2019-03-17 21:00:00,1.0,0.07,52.757,0.018954830638588244
9193,9632,41876,1,West,KING,K1,2438,19504,Black or African American,Male,2019-03-17 21:00:00,1.0,0.07,52.757,0.018954830638588244
9198,9637,41826,1,North,LINCOLN,L1,1585,19493,White,Female,2019-03-15 10:30:00,1.0,0.68,512.499,0.0019512233194601354
9199,9638,41799,1,North,NORA,N3,1611,19486,Black or African American,Male,2019-03-14 11:27:00,1.0,0.07,52.757,0.018954830638588244
9200,9639,41801,1,North,NORA,N3,1616,19486,Black or African American,Male,2019-03-14 11:27:00,1.0,0.07,52.757,0.018954830638588244
9201,9640,41516,2,East,GEORGE,G1,1443,19428,Black or African American,Male,2019-03-06 13:40:00,1.0,0.07,52.757,0.018954830638588244
9202,9641,41515,2,East,GEORGE,G1,767,19428,Black or African American,Male,2019-03-06 14:54:00,1.0,0.07,52.757,0.018954830638588244
9203,9642,41513,2,East,GEORGE,G1,2214,19428,Black or African American,Male,2019-03-06 14:57:00,1.0,0.07,52.757,0.018954830638588244
9204,9643,41511,2,East,GEORGE,G1,2780,19428,Black or African American,Male,2019-03-06 14:55:00,1.0,0.07,52.757,0.018954830638588244
9205,9644,41635,2,East,CHARLIE,C2,1812,19474,Hispanic or Latino,Male,2019-03-10 01:00:00,1.0,0.066,49.743,0.020103331121966907
9207,9646,42189,1,Southwest,WILLIAM,W2,2106,19564,White,Female,2019-02-25 06:30:00,1.0,0.68,512.499,0.0019512233194601354
9208,9647,42190,1,Southwest,WILLIAM,W2,797,19564,White,Female,2019-03-25 06:30:00,1.0,0.68,512.499,0.0019512233194601354
9209,9648,42381,3,South,SAM,S3,1640,18145,White,Male,2019-03-29 09:43:00,1.0,0.68,512.499,0.0019512233194601354
9211,9650,41944,1,West,KING,K3,1889,15874,Black or African American,Male,2019-03-19 23:00:00,1.0,0.07,52.757,0.018954830638588244
9214,9653,42113,1,North,UNION,U2,1776,18995,Black or African American,Female,2019-03-23 00:02:00,1.0,0.07,52.757,0.018954830638588244
